F_total,P_total,aggregated_report,condition_candidates,condition_node_best_rank,condition_node_folded_edge_partition_best_rank,condition_node_folded_edge_partition_hit,condition_node_folded_edge_partition_prediction_count,condition_node_folded_edge_partition_topk,condition_node_hit,condition_node_prediction_count,condition_node_topk,eval_report,fault_category,fault_kind,interval_folded_edge_partition_best_rank,interval_folded_edge_partition_hit,interval_folded_edge_partition_prediction_count,interval_folded_edge_partition_topk,interval_folded_seed_e_best_rank,interval_folded_seed_e_hit,interval_folded_seed_e_prediction_count,interval_folded_seed_e_topk,interval_folded_seed_s_best_rank,interval_folded_seed_s_hit,interval_folded_seed_s_prediction_count,interval_folded_seed_s_topk,mutant_id,operator,raw_report,reason,scoring_strategy,seed_e_candidates,seed_s_candidates,status,subject,unstable_segment_variants
0,88,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,MedianWindowFive_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,MedianWindowFive,2
22,62,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M4/cct_folded_localization_aggregated.json,7,,1,True,15,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MedianWindowFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M4/cct_folded_localization.json,,coverage_x_purity,8,1,evaluated,MedianWindowFive,2
32,24,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M5/cct_folded_localization_aggregated.json,7,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,7,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},MedianWindowFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M5/cct_folded_localization.json,,coverage_x_purity,7,0,evaluated,MedianWindowFive,0
76,8,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M6/cct_folded_localization_aggregated.json,7,,2,True,15,"{""top1"": false, ""top2"": true, ""top3"": true}",False,7,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M6/cct_folded_localization_eval.json,statement,data-flow,2,True,8,"{""top1"": false, ""top2"": true, ""top3"": true}",7,True,8,"{""top1"": false, ""top2"": false, ""top3"": false}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",MedianWindowFive_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/MedianWindowFive_M6/cct_folded_localization.json,,coverage_x_purity,9,1,evaluated,MedianWindowFive,2
1,89,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M1/cct_folded_localization_aggregated.json,2,1,1,True,3,"{""top1"": true, ""top2"": true, ""top3"": true}",True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},TwoBucketLoop_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,TwoBucketLoop,1
1,85,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},TwoBucketLoop_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,TwoBucketLoop,1
40,51,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M3/cct_folded_localization_aggregated.json,8,1,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M3/cct_folded_localization_eval.json,condition,control-flow,,False,5,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TwoBucketLoop_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M3/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,TwoBucketLoop,1
47,51,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M4/cct_folded_localization_aggregated.json,8,,1,True,14,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,6,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TwoBucketLoop_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M4/cct_folded_localization.json,,coverage_x_purity,6,1,evaluated,TwoBucketLoop,1
41,51,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M5/cct_folded_localization_aggregated.json,8,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TwoBucketLoop_M5,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M5/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,TwoBucketLoop,1
82,9,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M6/cct_folded_localization_aggregated.json,8,,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",TwoBucketLoop_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/fault_localization_core_b/TwoBucketLoop_M6/cct_folded_localization.json,,coverage_x_purity,7,1,evaluated,TwoBucketLoop,1
